YEAR	County	NAICS4dig	NAICSname4dig	Diesel	LPG_NGL	Net_electricity	Other	Residual_fuel_oil	Coal	Natural_gas	Coke_and_breeze
2010	Wyoming	2388	Specialty Trade Contractors (unclassified)	39576.99683264576	1644.5294295512813	9136.520904029225	0	0	0	11395.668951544922	0
2010	Wyoming	3115	Dairy Product ManufacturingT	2157.796581433703	227.36057112975487	2376.5744805933914	21141.44476322311	920.3381585348212	5.546127139418542	3926.061553506864	0
2010	Wyoming	3116	Animal Slaughtering and ProcessingT	4507.259907923121	3324.4154569488223	11169.559575339015	4640.362476444495	2114.668106960095	115.84890213857068	11276.177506293538	0
2010	Wyoming	3119	Other Food ManufacturingT	0	0	0	0	0	998607.4185248712	113667.36788285746	0
2010	Wyoming	3152	Cut and Sew Apparel ManufacturingT	0	0	8.4135722433594875	0	0	0	6.949540774345639	0
2010	Wyoming	3219	Other Wood Product ManufacturingT	2480.0080979856275	261.311034791698	8877.228292121896	851.0814962427894	105.77670322079263	6.374298827129014	2820.1987763999896	0
2010	Wyoming	3231	Printing and Related Support ActivitiesT	66.91595948102851	43.86545512673217	4277.178821973177	38.532044971053644	599.7787506234757	0	3230.3912938807334	0
2010	Wyoming	3261	Plastics Product ManufacturingT	62.608306780703266	32.98425002061518	775.7564759787679	5.371431191638892	0	29.77028603612663	569.5719149266674	0
2010	Wyoming	3262	Rubber Product ManufacturingT	62.608306780703266	32.98425002061518	775.7564759787679	5.371431191638892	0	29.77028603612663	569.5719149266674	0
2010	Wyoming	3311	Iron and Steel Mills and Ferroalloy ManufacturingT	864.3042350907524	424.98937526561866	175356.55833528162	282236.9642646142	0	5183.495749533489	315231.1695243179	0
2010	Wyoming	3315	FoundriesT	1404.4943820224728	690.6077348066303	1424.7720364741626	1042.3524248408996	0	0	1463.5732870771892	0
2010	Wyoming	3323	Architectural and Structural Metals ManufacturingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2010	Wyoming	3324	Boiler, Tank, and Shipping Container ManufacturingT	596.5993835139697	162.97527665053224	11599.913925276389	48.549251273447304	75.39559124280211	0	15510.39100256609	0
2010	Wyoming	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	950.3271776043692	453.45921897983783	4209.342791798259	19.50031490560856	25.120102709657345	0	6728.756139552918	0
2010	Wyoming	3335	Metalworking Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2010	Wyoming	3339	Other General Purpose Machinery ManufacturingT	53.760550508037234	26.434745829918867	13797.792353223487	629.9788012133355	0	0	9056.880947144338	0
2010	Wyoming	3351	Electric Lighting Equipment ManufacturingT	508.0858229538661	53.535483318343445	839.4005796281904	8.718165936041805	21.670753151546663	0	693.3379051614587	0.3187474500203997
2010	Wyoming	3372	Office Furniture (including Fixtures) ManufacturingT	36.0622124682524	37.997674542318045	198.59270934807228	6.187859178813716	0	0	164.03592804370152	0
2010	Wyoming	3399	Other Miscellaneous ManufacturingT	9.735324346238208	10.257820049114452	160.83575903755894	1.6704692250269482	0	0	132.8490007661763	0
2010	Yates	1111	Oilseed and Grain FarmingT	32030.21411355611	7449.397368418372	11356.562555846236	11315.52172535477	4652.257827936313	0	0	0
2010	Yates	1112	Vegetable and Melon FarmingT	3345.9764856091792	778.1873807748782	2538.16376299785	1182.054839883596	485.989423676004	0	0	0
2010	Yates	1113	Fruit and Tree Nut FarmingT	12968.957851029189	3016.2433552293087	12341.572695171855	4581.6279528528685	1883.6881785654743	0	0	0
2010	Yates	1114	Greenhouse, Nursery, and Floriculture ProductionT	9549.112603698804	2220.8760156435587	5502.426335288312	3373.4770158555275	1386.9696188387688	0	0	0
2010	Yates	1119	Other Crop FarmingT	4655.324095674725	1082.7076879506913	2796.920023165795	1644.6165722282922	676.1668182704121	0	0	0
2010	Yates	1121	Cattle Ranching and FarmingT	132828.91254158944	30892.561255730343	98971.42816422603	46925.33244676249	19292.85723651598	0	0	0
2010	Yates	1122	Hog and Pig FarmingT	0	0	0	0	0	0	0	0
2010	Yates	1123	Poultry and Egg ProductionT	1501.640173145456	349.2425718567613	2199.832809005537	530.4941747392651	218.1071042950944	0	0	0
2010	Yates	1124	Sheep and Goat FarmingT	475.0783051361575	110.49089661177524	395.2579990912088	167.8339977358358	69.00318418467862	0	0	0
2010	Yates	1129	Other Animal ProductionT	1218.3392119496446	283.3541133119499	1570.02669581226	430.41060458703345	176.9587963346027	0	0	0
2010	Yates	2369	Building Construction (unclassified)	10079.002230853248	372.8732356914623	5813.209052597374	0	0	0	2728.457338081393	0
2010	Yates	2378	Heavy and Civil Engineering Construction (unclassified)	3533.835756934157	550.7575756541767	528.5153937329434	0	0	0	209.4360033232954	0
2010	Yates	2388	Specialty Trade Contractors (unclassified)	36043.33640115953	1497.6964447699172	8320.760109026614	0	0	0	10378.198509442696	0
2010	Yates	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	284.96987461325534	300.2642325246219	2353.971190696447	977.9507876081742	1215.4465898041392	73.24504863471226	5055.337682416383	0
2010	Yates	3115	Dairy Product ManufacturingT	2157.796581433703	227.36057112975487	2376.5744805933914	21141.44476322311	920.3381585348212	5.546127139418542	3926.061553506864	0
2010	Yates	3121	Beverage ManufacturingT	14747.310869094135	1253.2072770889392	32060.41052888784	10608.190883839196	705.0674885365188	0	46276.12732696248	0
2010	Yates	3211	Sawmills and Wood PreservationT	1018.1447947347376	107.27887142627269	1682.060967332603	524.1056648152522	86.85132913551907	0	3010.2981668757716	0.638732754215636
2010	Yates	3219	Other Wood Product ManufacturingT	1062.8606134224117	111.99044348215628	3804.5264109093837	364.7492126754812	45.332872808911134	2.7318423544838626	1208.6566184571382	0
2010	Yates	3231	Printing and Related Support ActivitiesT	9.753433208489394	10.276900815574855	214.84657692864369	1.6735764966508824	70.72018104366347	0	133.0961157229586	0
2010	Yates	3251	Basic Chemical ManufacturingT	1123.5955056179782	552.4861878453042	78647.4164133738	1645.8196181698636	25559.105431309912	0	84128.36079791855	0
2010	Yates	3261	Plastics Product ManufacturingT	108.03802938634404	26.561835954101166	11343.377367313537	79.12594318124344	0	5034.4702467344	8089.265461338322	0
2010	Yates	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	206.978119455943	121.15925172046146	474.92401215805296	1.973058606577882	4.9044336079816135	0	653.8054807443579	0
2010	Yates	3329	Other Fabricated Metal Product ManufacturingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2010	Yates	3334	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2010	Yates	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	54.093318702378596	56.99651181347707	297.8890640221084	9.281788768220574	0	0	246.05389206555228	0
2010	Yates	3399	Other Miscellaneous ManufacturingT	9.735324346238208	10.257820049114452	160.83575903755894	1.6704692250269482	0	0	132.8490007661763	0
2011	Genesee	1111	Oilseed and Grain FarmingT	39069.82161104097	9086.627559279552	13852.510370317936	13802.449577081095	5674.732075834404	0	0	0
2011	Genesee	1112	Vegetable and Melon FarmingT	4452.388290540886	1035.5100811110274	3377.456675637499	1572.924122602348	646.6912211153218	0	0	0
2011	Genesee	1113	Fruit and Tree Nut FarmingT	461.876737455439	107.4205542409411	439.5330293299352	163.17019419801662	67.08571037804367	0	0	0
2011	Genesee	1114	Greenhouse, Nursery, and Floriculture ProductionT	7102.328457588897	1651.8174600404382	4092.530978403929	2509.085692575473	1031.5842112778298	0	0	0
2011	Genesee	1119	Other Crop FarmingT	6600.617314577406	1535.1324558376664	3965.6527350155766	2331.842939265361	958.7127161275608	0	0	0
2011	Genesee	1121	Cattle Ranching and FarmingT	34821.33249043786	8098.539138684817	25431.08640180452	12301.558238244503	5057.656376678746	0	0	0
2011	Genesee	1122	Hog and Pig FarmingT	594.9063667197073	138.35979700246537	716.421085654449	210.1664351447367	86.40772089904817	0	0	0
2011	Genesee	1123	Poultry and Egg ProductionT	1099.0025882581028	255.5995086336297	1609.9875283491076	388.25178063335215	159.62563896761856	0	0	0
2011	Genesee	1124	Sheep and Goat FarmingT	447.7885923036609	104.14401693627366	372.5533687737817	158.19318368008103	65.03946481343085	0	0	0
2011	Genesee	1129	Other Animal ProductionT	3436.6202908497185	799.268779788584	4428.639862431973	1214.077165548727	499.1550663092125	0	0	0
2011	Genesee	2111	Oil and Gas ExtractionT	4759.7674226938425	0	21482.998718712948	9225.456916342819	807.9356876530018	5883.978068581635	165710.01232426745	0
2011	Genesee	2123	Nonmetallic Mineral Mining and QuarryingT	29957.985893826848	0	29835.957020100057	16105.101816636612	9361.667861125094	36086.586297858	13590.726889182475	0
2011	Genesee	2369	Building Construction (unclassified)	14845.849221158796	549.2229993496521	8562.55640283056	0	0	0	4018.8766030356906	0
2011	Genesee	2378	Heavy and Civil Engineering Construction (unclassified)	17016.8606572178	2652.122386396703	2545.017207633533	0	0	0	1008.5197870794896	0
2011	Genesee	2388	Specialty Trade Contractors (unclassified)	70105.98754191626	2913.090151533093	16184.270458489726	0	0	0	20186.085086926556	0
2011	Genesee	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	647.4200377158289	478.485583442462	13384.464376302878	6357.834270658024	3276.6647697484877	2246.9690726326276	34515.65159003467	0
2011	Genesee	3115	Dairy Product ManufacturingT	5071.785268414485	402.8545119705344	40843.46504559269	519480.10386950255	8652.82215122471	940.5884995507639	75527.60913558831	0
2011	Genesee	3152	Cut and Sew Apparel ManufacturingT	0	0	8.4135722433594875	0	0	0	6.949540774345639	0
2011	Genesee	3162	Footwear ManufacturingT	864.3042350907524	424.98937526561866	2016.6004208557397	10128.120727199052	1966.085033177686	0	1617.8530922676634	0
2011	Genesee	3219	Other Wood Product ManufacturingT	354.2868711408039	37.330147827385424	1268.175470303128	121.58307089182706	15.110957602970377	0.9106141181612876	402.88553948571274	0
2011	Genesee	3221	Pulp, Paper, and Paperboard MillsT	0	0	9550.58442237	0	0	0	559962.3068224652	0
2011	Genesee	3231	Printing and Related Support ActivitiesT	58.520599250936364	61.66140489344913	1289.0794615718619	10.041458979905293	424.32108626198084	0	798.5766943377515	0
2011	Genesee	3252	Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments ManufacturingT	561.7977528089891	276.2430939226521	17097.264437689966	16677.638797454536	0	0	29271.465741543816	0
2011	Genesee	3261	Plastics Product ManufacturingT	250.43322712281307	131.93700008246074	3103.0259039150715	21.485724766555563	0	119.08114414450652	2278.2876597066697	0
2011	Genesee	3272	Glass and Glass Product ManufacturingT	232.0108713665442	244.4629149757984	638.8358393630466	39.8103860442263	0	5.963313694153564	527.6730959635884	0
2011	Genesee	3315	FoundriesT	0	3946.3299131807457	1031.2635692574916	0	0	0	8518.151406269355	0
2011	Genesee	3321	Forging and StampingT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2011	Genesee	3323	Architectural and Structural Metals ManufacturingT	310.4671791839145	181.7388775806922	712.3860182370795	2.959587909866823	7.356650411972421	0	980.7082211165368	0
2011	Genesee	3324	Boiler, Tank, and Shipping Container ManufacturingT	1142.6394972386202	936.417267534414	40569.78002163723	264.0750121809231	270.7532355011642	0	58800.18228056514	0
2011	Genesee	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	827.912477823772	484.6370068818458	1899.6960486322118	7.8922344263115285	19.617734431926454	0	2615.2219229774314	0
2011	Genesee	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	639.8599984204548	271.72034139914564	3496.956773561179	16.540726995741736	17.76345229768493	0	5748.047918436382	0
2011	Genesee	3329	Other Fabricated Metal Product ManufacturingT	310.4671791839145	181.7388775806922	712.3860182370795	2.959587909866823	7.356650411972421	0	980.7082211165368	0
2011	Genesee	3331	Agriculture, Construction, and Mining Machinery ManufacturingT	136.6028852250811	83.5120977522007	28476.4199236719	1299.8783888759006	0	0	18709.0403619481	0
2011	Genesee	3333	Commercial and Service Industry Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2011	Genesee	3334	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2011	Genesee	3335	Metalworking Machinery ManufacturingT	93.2759279685751	78.5504055548917	5679.7935347537905	288.31205786663946	0	0	4483.596831242525	0
2011	Genesee	3336	Engine, Turbine, and Power Transmission Equipment ManufacturingT	35.11235955056182	17.265193370165758	3918.1231003039497	208.47048496818007	0	0	3293.039895923681	0
2011	Genesee	3339	Other General Purpose Machinery ManufacturingT	68.30144261254055	41.75604887610035	14238.209961835948	649.9391944379504	0	0	9354.52018097405	0
2011	Genesee	3353	Electrical Equipment ManufacturingT	508.0858229538661	53.535483318343445	839.4005796281904	8.718165936041805	21.670753151546663	0	693.3379051614587	0.3187474500203997
2011	Genesee	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	54.093318702378596	56.99651181347707	297.8890640221084	9.281788768220574	0	0	246.05389206555228	0
2011	Genesee	3391	Medical Equipment and Supplies ManufacturingT	29.205973038714625	30.773460147343357	482.50727711267683	5.011407675080845	0	0	398.54700229852887	0
2011	Genesee	3399	Other Miscellaneous ManufacturingT	77.88259476990567	82.06256039291561	1286.6860723004716	13.363753800215585	0	0	1062.7920061294103	0
2011	Livingston	1111	Oilseed and Grain FarmingT	47313.912409701	11003.989337843126	16775.517145706126	16714.893065822976	6872.1526055976265	0	0	0
2011	Livingston	1112	Vegetable and Melon FarmingT	7420.647150901476	1725.8501351850457	5629.09445939583	2621.540204337247	1077.8187018588696	0	0	0
2011	Livingston	1113	Fruit and Tree Nut FarmingT	2655.791240368775	617.6681868854115	2527.314918647128	938.2286166385958	385.74283467375113	0	0	0
2011	Livingston	1114	Greenhouse, Nursery, and Floriculture ProductionT	7670.514734196007	1783.9628568436733	4419.933456676245	2709.8125479815103	1114.110948180056	0	0	0
2011	Livingston	1119	Other Crop FarmingT	7619.830282269507	1772.1749674008356	4577.996172040041	2691.906922534277	1106.749238470787	0	0	0
2011	Livingston	1121	Cattle Ranching and FarmingT	29499.651896477433	6860.854205588047	21273.630820507104	10421.533578937833	4284.703997613914	0	0	0
2011	Livingston	1122	Hog and Pig FarmingT	198.3021222399024	46.1199323341551	238.80702855148309	70.05547838157891	28.802573633016053	0	0	0
2011	Livingston	1123	Poultry and Egg ProductionT	824.2519411935768	191.69963147522225	1207.4906462618303	291.1888354750141	119.7192292257139	0	0	0
2011	Livingston	1124	Sheep and Goat FarmingT	711.193646599932	165.4052033693758	591.7024092289474	251.2479976095405	103.29797352721371	0	0	0
2011	Livingston	1129	Other Animal ProductionT	4551.199844638818	1058.491086747044	5864.955493490991	1607.8319219429088	661.0431959230111	0	0	0
2011	Livingston	2123	Nonmetallic Mineral Mining and QuarryingT	7384.259228163725	0	5051.312500256917	4135.0979222087235	1643.4430911635666	2434.601082380644	1931.685566019604	0
2011	Livingston	2131	Support Activities for MiningT	4359.706830608405	0	608.7520127192632	1761.1685899606864	1074.2403948161775	0	5104.086171905229	0
2011	Livingston	2369	Building Construction (unclassified)	15416.843421972591	570.3469608631002	8891.88549524712	0	0	0	4173.448780075524	0
2011	Livingston	2378	Heavy and Civil Engineering Construction (unclassified)	44243.83770876629	6895.518204631429	6617.044739847187	0	0	0	2622.151446406673	0
2011	Livingston	2388	Specialty Trade Contractors (unclassified)	53089.97114824726	2206.0294351415655	12256.049473419402	0	0	0	15286.549871653118	0
2011	Livingston	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	569.9397492265107	600.5284650492438	4707.942381392894	1955.9015752163484	2430.8931796082784	146.49009726942452	10110.675364832769	0
2011	Livingston	3116	Animal Slaughtering and ProcessingT	3004.839938615414	2216.276971299215	7446.373050226011	3093.5749842963296	1409.7787379733966	77.2326014257138	7517.451670862358	0
2011	Livingston	3121	Beverage ManufacturingT	2819.056824131129	297.03558486306684	3104.8795633558825	919.0634283543504	120.2377271634202	0	3846.907086702292	0
2011	Livingston	3133	Textile and Fabric Finishing and Fabric Coating MillsT	93.1340265165879	98.13253780556028	1538.6525722491851	159.80723349902507	397.2329884972675	0	3812.742725363904	0
2011	Livingston	3211	Sawmills and Wood PreservationT	2036.2895894694752	214.55774285254537	3364.121934665206	1048.2113296305045	173.70265827103813	0	6020.596333751543	1.277465508431272
2011	Livingston	3219	Other Wood Product ManufacturingT	1062.8606134224117	111.99044348215628	3804.5264109093837	364.7492126754812	45.332872808911134	2.7318423544838626	1208.6566184571382	0
2011	Livingston	3231	Printing and Related Support ActivitiesT	57.16252627253911	33.58855431115731	4062.3322450445326	36.85846847440276	529.0585695798122	0	3097.295178157775	0
2011	Livingston	3251	Basic Chemical ManufacturingT	561.7977528089891	276.2430939226521	11398.176291793325	16677.638797454536	0	0	76105.8109280139	0
2011	Livingston	3261	Plastics Product ManufacturingT	125.21661356140653	65.96850004123036	1551.5129519575357	10.742862383277783	0	59.54057207225326	1139.1438298533349	0
2011	Livingston	3262	Rubber Product ManufacturingT	62.608306780703266	32.98425002061518	775.7564759787679	5.371431191638892	0	29.77028603612663	569.5719149266674	0
2011	Livingston	3323	Architectural and Structural Metals ManufacturingT	700.0884432419411	223.55490251076296	11837.375931355416	49.53578057673624	77.84780804679292	0	15837.29374293827	0
2011	Livingston	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	743.3490581484263	332.2999672593764	3734.418779640206	17.527256299030675	20.215669101675736	0	6074.950658808561	0
2011	Livingston	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	103.4890597279715	60.57962586023073	237.46200607902648	0.9865293032889412	2.4522168039908068	0	326.9027403721789	0
2011	Livingston	3332	Industrial Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2011	Livingston	3333	Commercial and Service Industry Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2011	Livingston	3335	Metalworking Machinery ManufacturingT	14.540892104503325	15.321303046181484	440.41760861246047	19.960393224614847	0	0	297.6392338297111	0
2011	Livingston	3339	Other General Purpose Machinery ManufacturingT	58.1635684180133	61.285212184725935	1761.6704344498419	79.84157289845939	0	0	1190.5569353188444	0
2011	Livingston	3353	Electrical Equipment ManufacturingT	1016.1716459077322	107.07096663668689	1678.8011592563807	17.43633187208361	43.341506303093325	0	1386.6758103229174	0.6374949000407995
2011	Livingston	3359	Other Electrical Equipment and Component ManufacturingT	508.0858229538661	53.535483318343445	839.4005796281904	8.718165936041805	21.670753151546663	0	693.3379051614587	0.3187474500203997
2011	Livingston	3371	Household and Institutional Furniture and Kitchen Cabinet ManufacturingT	54.093318702378596	56.99651181347707	297.8890640221084	9.281788768220574	0	0	246.05389206555228	0
2011	Livingston	3372	Office Furniture (including Fixtures) ManufacturingT	54.093318702378596	56.99651181347707	297.8890640221084	9.281788768220574	0	0	246.05389206555228	0
2011	Livingston	3399	Other Miscellaneous ManufacturingT	29.205973038714625	30.773460147343357	482.50727711267683	5.011407675080845	0	0	398.54700229852887	0
2011	Monroe	1111	Oilseed and Grain FarmingT	18638.81397957918	4334.904890665475	6608.537057399383	6584.654844112082	2707.2116325081556	0	0	0
2011	Monroe	1112	Vegetable and Melon FarmingT	12429.583977759974	2890.798976434951	9428.733219488018	4391.079842264889	1805.346325613607	0	0	0
2011	Monroe	1113	Fruit and Tree Nut FarmingT	2540.3220560049153	590.8130483251762	2417.431661314644	897.4360680890915	368.97140707924024	0	0	0
2011	Monroe	1114	Greenhouse, Nursery, and Floriculture ProductionT	24147.916755802245	5616.17936413749	13914.605326573364	8530.891354756606	3507.3863183446215	0	0	0
2011	Monroe	1119	Other Crop FarmingT	4513.657428350726	1049.7596940654628	2711.806649679769	1594.569068762342	655.5903132342879	0	0	0
2011	Monroe	1121	Cattle Ranching and FarmingT	6882.9857529217115	1600.8040337443601	5018.682728029733	2431.5970710145834	999.7255789511491	0	0	0
2011	Monroe	1122	Hog and Pig FarmingT	79.32084889596098	18.447972933662044	95.52281142059324	28.02219135263157	11.521029453206424	0	0	0
2011	Monroe	1123	Poultry and Egg ProductionT	457.9177451075429	106.49979526401236	670.8281368121282	161.77157526389675	66.5106829031744	0	0	0
2011	Monroe	1124	Sheep and Goat FarmingT	395.1075814444066	91.8917796496532	328.72356068274854	139.5822208941891	57.38776307067428	0	0	0
2011	Monroe	1129	Other Animal ProductionT	4829.844733086093	1123.2966634866589	6224.034401255745	1706.270611041454	701.5152283264607	0	0	0
2011	Monroe	2123	Nonmetallic Mineral Mining and QuarryingT	40459.32055762379	0	39631.87151359017	22664.330264006374	13762.24512722878	41387.27664753697	13342.79286199452	0
2011	Monroe	2369	Building Construction (unclassified)	146745.50960914654	5428.858108956177	84637.57675105592	0	0	0	39725.0494992374	0
2011	Monroe	2378	Heavy and Civil Engineering Construction (unclassified)	176975.35083506515	27582.07281852572	26468.178959388748	0	0	0	10488.605785626693	0
2011	Monroe	2388	Specialty Trade Contractors (unclassified)	688127.7029599742	28593.535370873367	158857.25663624378	0	0	0	198137.20410565773	0
2011	Monroe	3114	Fruit and Vegetable Preserving and Specialty Food ManufacturingT	1222.5330984490738	1256.2570213302868	70074.75641841968	39427.390659608856	24052.863683367923	23935.594075052646	154079.63644133936	0
2011	Monroe	3115	Dairy Product ManufacturingT	2006.4205457463895	98.6582478295186	18725.575336517584	167814.82178124742	4564.125969876771	505.39083557951466	30045.843142113765	0
2011	Monroe	3116	Animal Slaughtering and ProcessingT	6009.679877230828	4432.55394259843	14892.74610045202	6187.149968592659	2819.557475946793	154.4652028514276	15034.903341724716	0
2011	Monroe	3121	Beverage ManufacturingT	13142.174432497024	1542.604804055527	74179.3857785621	32666.353626663004	1998.2365133349363	0	96084.08173162115	0
2011	Monroe	3132	Fabric MillsT	93.1340265165879	98.13253780556028	1538.6525722491851	159.80723349902507	397.2329884972675	0	3812.742725363904	0
2011	Monroe	3133	Textile and Fabric Finishing and Fabric Coating MillsT	279.4020795497637	294.3976134166808	4615.957716747555	479.4217004970752	1191.6989654918025	0	11438.228176091712	0
2011	Monroe	3141	Textile Furnishings MillsT	1934.6677580177104	156.80781111976472	3114.2793879564024	102.14358273599044	0	233.33086827133695	2267.746268424027	0
2011	Monroe	3149	Other Textile Product MillsT	15041.09345203965	847.6845789356692	127581.00281115709	4212.995357754916	0	102331.59863970574	90450.33324955864	0
2011	Monroe	3152	Cut and Sew Apparel ManufacturingT	0	0	273.97508624041774	0	0	0	271.27736810916235	0
2011	Monroe	3159	Apparel Accessories and Other Apparel ManufacturingT	0	0	8.4135722433594875	0	0	0	6.949540774345639	0
2011	Monroe	3169	Other Leather and Allied Product ManufacturingT	1290.6006328861913	874.1651377414759	2133.98001410456	10713.301035881665	2147.907937668712	0	1714.80766111951	0
2011	Monroe	3219	Other Wood Product ManufacturingT	5314.303067112058	559.9522174107814	19022.63205454692	1823.746063377406	226.66436404455567	13.659211772419315	6043.283092285691	0
2011	Monroe	3221	Pulp, Paper, and Paperboard MillsT	23833.844058563172	2511.300853842293	26250.34539928155	359476.92860135494	80307.87104269529	11026.709139916682	298135.2992194278	0
2011	Monroe	3231	Printing and Related Support ActivitiesT	1632.8980854277054	1406.773255026056	149997.5282483367	1402.768614625401	31229.086922650255	0	97353.86554222157	0
2011	Monroe	3241	Petroleum and Coal Products ManufacturingT	43096.81391411424	908.1964731703632	2373.3188991131265	2957.9662178614367	3676.309685325396	0	17643.07524147844	0
2011	Monroe	3251	Basic Chemical ManufacturingT	2791.1539147494223	1723.2307287555918	89738.02286872198	115008.82995287236	0	0	485157.7664890761	0
2011	Monroe	3252	Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments ManufacturingT	1092.384519350812	1151.012891344384	9023.55623100305	7497.622704996003	0	0	12422.30413414282	0
2011	Monroe	3254	Pharmaceutical and Medicine ManufacturingT	442.1993516507729	522.3083708621575	26193.45610584656	609.3681712316223	702.0699653663382	0	50917.59166806358	0
2011	Monroe	3259	Other Chemical Product and Preparation ManufacturingT	23345.434070978245	4289.037510904336	286737.3341197295	6969.035491955721	85508.5017336155	10190579.28720386	1312184.1667326337	0
2011	Monroe	3261	Plastics Product ManufacturingT	3890.3741227891996	1530.5213101820307	253309.6176062649	5108.033905142595	0	162885.76436603	262525.4872362506	0
2011	Monroe	3262	Rubber Product ManufacturingT	62.608306780703266	32.98425002061518	775.7564759787679	5.371431191638892	0	29.77028603612663	569.5719149266674	0
2011	Monroe	3271	Clay Product and Refractory ManufacturingT	4369.538077403249	4604.0515653775365	1203.1408308004068	749.7622704995953	0	112.30907457322547	9937.843307314248	0
2011	Monroe	3272	Glass and Glass Product ManufacturingT	4286.97600149735	3774.219803796944	34621.50064318704	1967.4247089643789	0	2096.9817213911774	43891.001587872735	0
2011	Monroe	3311	Iron and Steel Mills and Ferroalloy ManufacturingT	971.0084616451664	1023.122570083897	53472.92581335126	73310.08867107164	0	249.5757212738344	77294.33683466651	1766.5692007797268
2011	Monroe	3312	Steel Product Manufacturing from Purchased SteelT	699.1260923845198	736.6482504604058	5775.07598784195	119.96196327993523	298.18956336528214	0	6360.21971668112	4.3859649122807
2011	Monroe	3313	Alumina and Aluminum Production and ProcessingT	10486.891385767796	11049.723756906087	115501.51975683882	1799.4294491990286	2236.421725239616	0	47701.6478751084	0
2011	Monroe	3315	FoundriesT	873.9076154806497	920.8103130755072	240.62816616008135	149.95245409991907	0	0	198.7568661462853	0
2011	Monroe	3321	Forging and StampingT	1938.50563531399	723.4036104351982	12563.055057770558	60.24373216323328	56.34050836679487	0	21030.775231512456	0
2011	Monroe	3322	Cutlery and Handtool ManufacturingT	1571.261535972198	816.9369741412223	5634.114828272418	25.419490725342204	39.833403533602194	0	8690.172581785993	0
2011	Monroe	3323	Architectural and Structural Metals ManufacturingT	4785.571547851849	1953.475087625197	53933.46657801019	227.50873024544296	361.0335029367371	0	73346.95851502779	0
2011	Monroe	3324	Boiler, Tank, and Shipping Container ManufacturingT	596.5993835139697	162.97527665053224	11599.913925276389	48.549251273447304	75.39559124280211	0	15510.39100256609	0
2011	Monroe	3325	Hardware ManufacturingT	1349.6176166945631	1057.5765192548754	41044.70403379528	266.048070787501	275.65766910914584	0	59453.987761309494	0
2011	Monroe	3326	Spring and Wire Product ManufacturingT	413.956238911886	242.3185034409229	949.8480243161059	3.9461172131557642	9.808867215963227	0	1307.6109614887157	0
2011	Monroe	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	18289.763008830105	8065.650422915541	139957.70787365554	610.1198508429544	896.018159593004	0	201603.91341847763	0
2011	Monroe	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	2502.6630735239414	1362.1536068832988	7771.272882983656	34.29825445494267	61.903354769519446	0	11632.297245135602	0
2011	Monroe	3329	Other Fabricated Metal Product ManufacturingT	5514.254806178583	2647.5738517186874	93553.3985753313	487.6376252132103	621.9778712219381	0	130839.52983410419	0
2011	Monroe	3331	Agriculture, Construction, and Mining Machinery ManufacturingT	43.62267631350997	45.96390913854445	1321.2528258373814	59.88117967384454	0	0	892.9177014891333	0
2011	Monroe	3332	Industrial Machinery ManufacturingT	499.7052922456427	529.4512226671073	128743.51986654947	8248.171662833807	0	0	90413.24765913929	0
2011	Monroe	3333	Commercial and Service Industry Machinery ManufacturingT	563.4671476074188	424.14846580168626	78791.17876913404	3083.105421555794	0	0	775668.2694331579	0
